Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",1,Lake Buena Vista,I have to suggest you request a room on a lower floor near a watering hole. All the animals come there to drink so you are more likely to see many more animals and up close! Some of them can be loud at night -...,"June 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The Experience was Excellent!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",18,Lake Buena Vista,"Hitting Disney parks and hotels can be daunting, but if you want something extra special, the lodge is exceptional. The feel and awe of the reception area too the pools. Onsite restaurants are excellent, only downside is they can be fully booked very quickly. So...","June 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Dreams can come true,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",48,Lake Buena Vista,"Beautiful inside and out. Jambo offered a gorgeous pool and fun smallish slide. Activities galore happening. My kids enjoyed collecting necklace beads at stations. Enjoyed mini drum performance in lobby. Facepainting, water balloon games and sometimes prizes! Grab a schedule if spending time at lodge...","July 15, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",beautiful experience,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",51,Lake Buena Vista,"We booked this fabulous hotel as a treat for our wedding anniversary, and it didn't disappoint!
Entrance lobby was beautiful, would be easy to think you were in the middle of Africa.
Check in was really easy, we arrived at 11 and were allocated a...","June 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",10th Anniversary treat!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",154,Lake Buena Vista,"This review is the second time that I've stayed at this property. Both times in a two bedroom unit. The room accommodations are nothing short of awesome. The size of the room, amenities and overall Quality is amazing. Being able to look out at the...","June 11, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Awesome room, interesting property but not without issues",4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",13,Lake Buena Vista,We had a wonderful stay at Animal Kingdom Lodge. We took a cruise prior to going to Disney and arrived early. There was a room ready for us and we were able to check in straight away. I love everything about this resort. We had...,"June 9, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A Magical time!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",23,Lake Buena Vista,"Stayed 2 nights at animal kingdom lodge Jambi house ... insist on sunset view of Savannah to see largest variety of animals.
giraffes zebra crane etc were always just right out our window !!! We loved it
Had the African stew for lunch ... order...","June 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome- want to go back !!! ,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",19,Lake Buena Vista,"My husband and I stayed here for our wedding (that was held at the Wedding Pavilion at The Grand Floridian) last fall and had an amazing time.
We stayed in a king bed pool view room and didn't regret not getting a savannah view. TIP:...","July 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Stayed here for our wedding and loved it! ,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",16,Lake Buena Vista,"I thought this hotel was pretty good! Seeing the animals out your window is without a doubt a fabulous experience for kids and adults. Most staff members were very helpful, friendly and enthusiastic. The food was okay, just.
The down sides.... now this is a...","July 11, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great Hotel but the transport let it down! ,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",1,Lake Buena Vista,We went to Disney's Animal Kingdom Lodge in Jambo house.It's a very beautiful hotel like the lobby is amazing and the staff is really nice the staff was really good and we paid for normal view and got a savanna view it was amazing. Very...,"July 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautiful Resort (Bus Transportation sucks ),4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",9,Lake Buena Vista,"The lodge was very comfortable, has good staff, multiple good options for food and a great pool area. The main lodge has a central pool that is jungle-like with a small water slide, kid entry area, and a bar for the adults. The rooms are...","July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Disney stay for the family.,4.0 Star Hotel
